Customer_ID,Name,Age,SSN,Occupation,snapshot_date
CUS_0x1038,B.h,28,355-00-7832,Architect,2024-10-01
CUS_0x104f,Markm,20,264-84-8069,_______,2024-10-01
CUS_0x10a9,ini Kristenr,41,514-08-4156,Journalist,2024-10-01
CUS_0x111b,Poornima Guptab,40,880-90-6663,Manager,2024-10-01
CUS_0x1123,Suzannep,15,917-49-8240,Writer,2024-10-01
CUS_0x1151,Hopkinsv,41,587-07-3210,Journalist,2024-10-01
CUS_0x1193,Peter Lauriap,46,239-12-4495,Developer,2024-10-01
CUS_0x1277,Baileyt,23,682-00-8701,Engineer,2024-10-01
CUS_0x1278,Rothackern,20,144-54-2861,Teacher,2024-10-01
CUS_0x132f,Mark Felsenthald,41,561-60-9294,Musician,2024-10-01
CUS_0x13fa,Olivia Oranh,22,158-05-0970,Manager,2024-10-01
CUS_0x1410,Kiharaj,43,087-58-6247,Teacher,2024-10-01
CUS_0x1436,Jonesn,23,988-70-0775,Developer,2024-10-01
CUS_0x1447,Fool,22,836-93-7211,Doctor,2024-10-01
CUS_0x14d9,Subhedarm,36,225-59-9039,Writer,2024-10-01
CUS_0x1540,Soyoung Kimf,26,742-16-8468,Engineer,2024-10-01
CUS_0x155b,Vellacottv,26,642-53-3146,_______,2024-10-01
CUS_0x157d,Thompsonf,24_,901-97-7993,Teacher,2024-10-01
CUS_0x1600,Megan Daviesb,30_,871-12-8955,Media_Manager,2024-10-01
CUS_0x1607,Nicolacif,45,994-40-1980,Architect,2024-10-01
CUS_0x1612,en Klaymanf,38,147-97-2500,Media_Manager,2024-10-01
CUS_0x1663,Soham Chatterjeem,33,773-73-1932,Lawyer,2024-10-01
CUS_0x1673,Annad,28,002-93-9888,Doctor,2024-10-01
CUS_0x1680,"""ODonnell""""i""",28,385-98-7605,Doctor,2024-10-01
CUS_0x16be,Agnieszkac,38,241-14-6353,Doctor,2024-10-01
CUS_0x16f5,Annj,53_,138-08-3421,Scientist,2024-10-01
CUS_0x176b,Mike Dolanj,25,917-47-6490,Journalist,2024-10-01
CUS_0x17b5,Kiharak,51,714-28-0746,Doctor,2024-10-01
CUS_0x17ff,Michaelk,21,280-03-3060,Scientist,2024-10-01
CUS_0x1820,ra Alpers,27,654-71-1742,Engineer,2024-10-01
CUS_0x18e1,Dowsettx,37,536-82-6071,Media_Manager,2024-10-01
CUS_0x18f3,Miyoung Kimj,40,838-71-4191,Manager,2024-10-01
CUS_0x195b,Rodrigo Camposl,42_,185-13-1410,Scientist,2024-10-01
CUS_0x1ad6,Ilona Wissenbachm,14,127-10-3342,Lawyer,2024-10-01
CUS_0x1ae8,Greg Roumeliotish,42,302-22-0779,Entrepreneur,2024-10-01
CUS_0x1b9c,Martin Santad,42,253-28-5253,Media_Manager,2024-10-01
CUS_0x1c06,Scuffhamx,22,051-71-5276,_______,2024-10-01
CUS_0x1c58,Palmerp,43,190-08-2429,Writer,2024-10-01
CUS_0x1dfd,Praveenq,25,926-46-8089,Engineer,2024-10-01
CUS_0x1ea5,Abhijit Neogye,31,799-33-1118,Lawyer,2024-10-01
CUS_0x1ebe,Ernestl,52,721-47-3071,Media_Manager,2024-10-01
CUS_0x1edd,Maloneu,18,784-29-8491,Manager,2024-10-01
CUS_0x1efa,Dagenborgq,44,644-35-1776,Accountant,2024-10-01
CUS_0x1f19,Alastair Sharpn,21,734-45-8783,_______,2024-10-01
CUS_0x1f34,Nickq,55,554-15-1394,_______,2024-10-01
CUS_0x1f42,Simon Meadsn,31,773-22-5016,Lawyer,2024-10-01
CUS_0x1f7d,Jonathano,17,697-78-8723,Architect,2024-10-01
CUS_0x1f97,Hitoshio,50,346-14-6418,Journalist,2024-10-01
CUS_0x1fcb,Herbst-Baylissn,44,448-72-4083,Developer,2024-10-01
CUS_0x1fdc,Angela Moona,29,896-78-0268,Accountant,2024-10-01
CUS_0x1fec,Michael Ermanp,49,#F%$D@*&8,Media_Manager,2024-10-01
CUS_0x20b5,Langic,35,153-31-3249,Teacher,2024-10-01
CUS_0x20b8,Markj,39,187-58-8843,Architect,2024-10-01
CUS_0x219a,Phil Wahbav,24,034-67-1193,Engineer,2024-10-01
CUS_0x2208,Ryan Vlastelicax,37,322-64-6039,Entrepreneur,2024-10-01
CUS_0x22a1,Michaelr,29,181-78-0271,Lawyer,2024-10-01
CUS_0x22d4,Piersonm,46,167-27-4056,Doctor,2024-10-01
CUS_0x232d,Freifeldw,48,330-34-5249,Engineer,2024-10-01
CUS_0x23a5,Horowitze,25,618-88-5996,Lawyer,2024-10-01
CUS_0x23cc,Brownj,39,798-10-4126,_______,2024-10-01
CUS_0x2413,Felsenthalv,27,133-83-2285,Manager,2024-10-01
CUS_0x2507,Padraicw,30,#F%$D@*&8,Architect,2024-10-01
CUS_0x2543,Robertai,34,272-87-2927,_______,2024-10-01
CUS_0x25c4,Zieminskia,40,967-73-5542,Accountant,2024-10-01
CUS_0x2665,Kolkern,36,366-98-6938,Accountant,2024-10-01
CUS_0x2683,Mariya Gordeyevaw,39,#F%$D@*&8,Developer,2024-10-01
CUS_0x269a,Alexv,41,530-21-7776,Scientist,2024-10-01
CUS_0x26ac,Ryanz,26,023-06-5608,Musician,2024-10-01
CUS_0x2887,Gerry Shihq,43,055-75-4532,_______,2024-10-01
CUS_0x2947,Carolinew,48_,742-36-4668,Accountant,2024-10-01
CUS_0x2993,Gregl,17,572-75-0922,Accountant,2024-10-01
CUS_0x2b4c,Patrick Ruckerw,35,362-46-3183,_______,2024-10-01
CUS_0x2d22,ills,23,911-53-5148,Accountant,2024-10-01
CUS_0x2d8c,Davidr,38,316-30-8022,Musician,2024-10-01
CUS_0x2d93,Annika Breidthardtn,34,713-04-5687,Architect,2024-10-01
CUS_0x2f22,Archana Narayanang,24,151-96-9989,Entrepreneur,2024-10-01
CUS_0x2fb0,Alexei Oreskovicf,28,855-00-3668,Architect,2024-10-01
CUS_0x2fca,Vinocury,46,279-66-3207,Musician,2024-10-01
CUS_0x2fda,Jonathan Spicerr,20,336-19-9190,Developer,2024-10-01
CUS_0x307b,Lisa Baertleiny,39,782-04-9961,Writer,2024-10-01
CUS_0x30cf,Dan Leviner,-500,489-98-9033,Scientist,2024-10-01
CUS_0x30ed,Gladstone Phili,30,310-48-0958,Scientist,2024-10-01
CUS_0x31ce,Carrelg,36,854-78-1111,Developer,2024-10-01
CUS_0x3215,Jan Strupczewskia,34,400-46-0837,Developer,2024-10-01
CUS_0x324b,Jeffreyk,20,376-98-8873,Entrepreneur,2024-10-01
CUS_0x330c,Ju-mini,16,970-80-1015,Journalist,2024-10-01
CUS_0x3361,Jonathan Spicere,335,028-38-5655,Accountant,2024-10-01
CUS_0x33b6,Sagarikak,5027,175-88-4935,Accountant,2024-10-01
CUS_0x3422,Lauren Tarab,56,425-99-3813,Journalist,2024-10-01
CUS_0x346d,Kevinu,33,049-22-6295,Manager,2024-10-01
CUS_0x3474,Ransdellv,39,995-56-2550,Entrepreneur,2024-10-01
CUS_0x3486,Rascoeb,54,451-36-9674,Scientist,2024-10-01
CUS_0x3542,Webbj,23,410-12-2742,Writer,2024-10-01
CUS_0x35b9,Tiisetso Motsoenengk,18,854-53-4727,Developer,2024-10-01
CUS_0x35ea,Walterr,40,741-57-0740,Architect,2024-10-01
CUS_0x36ec,Carlos Ruanoy,32,837-30-3669,Accountant,2024-10-01
CUS_0x3710,Tim Hephert,41,981-14-0079,Architect,2024-10-01
CUS_0x3797,ini Lisaq,42,683-12-2435,Musician,2024-10-01
CUS_0x37bd,Barrn,33,849-09-5390,Lawyer,2024-10-01
