Customer_ID,Name,Age,SSN,Occupation,snapshot_date
CUS_0x1026,Josephv,52,500-62-9044,Manager,2023-10-01
CUS_0x109b,Gillesy,55,661-04-3699,Manager,2023-10-01
CUS_0x10ff,Murait,36,149-03-5931,Accountant,2023-10-01
CUS_0x1100,Kaorif,22,545-19-6617,Accountant,2023-10-01
CUS_0x112f,Ju-minv,21,294-20-6562,Mechanic,2023-10-01
CUS_0x1134,Stt,49,#F%$D@*&8,Doctor,2023-10-01
CUS_0x1168,Philipm,42,773-33-0379,Writer,2023-10-01
CUS_0x12e7,Le,43,603-76-3049,Architect,2023-10-01
CUS_0x138e,Herbertu,52,388-88-9221,Lawyer,2023-10-01
CUS_0x147c,Soyoungb,32,504-71-5417,Teacher,2023-10-01
CUS_0x1498,Raymondk,40,335-78-1643,Manager,2023-10-01
CUS_0x14f5,Richard Leongd,41_,497-15-6333,Doctor,2023-10-01
CUS_0x16a5,Cruisel,42,309-46-9938,_______,2023-10-01
CUS_0x16d3,Andrea Shalal-Esac,18,619-06-9383,Entrepreneur,2023-10-01
CUS_0x1748,Olga Dzyubenkop,35,958-25-6723,Mechanic,2023-10-01
CUS_0x1773,Laura Noonanh,40,682-53-7501,Architect,2023-10-01
CUS_0x188f,Johant,55_,#F%$D@*&8,Writer,2023-10-01
CUS_0x18af,Kirsten Donovans,41,327-55-6815,Accountant,2023-10-01
CUS_0x1912,Hetznerv,31,380-60-3352,Teacher,2023-10-01
CUS_0x191f,Ryanc,50_,072-38-6457,Developer,2023-10-01
CUS_0x193e,Kevin Yaoy,21,842-61-0519,Lawyer,2023-10-01
CUS_0x1979,Cooperw,26,661-25-5123,Doctor,2023-10-01
CUS_0x19d4,Mollenkampj,32_,999-95-7259,_______,2023-10-01
CUS_0x1aaf,Swatiu,24,750-26-4712,Engineer,2023-10-01
CUS_0x1abb,Euan Rochaa,41,014-18-6605,Lawyer,2023-10-01
CUS_0x1b00,Strupczewskih,33,638-65-2500,Lawyer,2023-10-01
CUS_0x1b6d,Douwe Miedemae,22,503-24-1934,Engineer,2023-10-01
CUS_0x1b99,Caroline Valetkevitchi,37,685-95-4062,Developer,2023-10-01
CUS_0x1baf,Andrea Shalal-Esap,41,589-48-5213,Accountant,2023-10-01
CUS_0x1be0,Alisterf,43,620-09-7019,Accountant,2023-10-01
CUS_0x1c1c,Giancarlo Navachv,45,702-44-7038,Writer,2023-10-01
CUS_0x1c7d,Breidthardtl,38,792-37-0645,Accountant,2023-10-01
CUS_0x1d1f,Alan Wheatleye,17,085-21-9898,Musician,2023-10-01
CUS_0x1d9e,Emma Thomassons,42_,861-85-5004,Lawyer,2023-10-01
CUS_0x1e06,Deepaa,50,318-14-7292,Mechanic,2023-10-01
CUS_0x1e0f,Kylie MacLelland,55,198-49-3462,Lawyer,2023-10-01
CUS_0x1f24,Mikolajczakq,42,796-58-2729,Musician,2023-10-01
CUS_0x1f66,Kentaroj,19,042-09-5105,Musician,2023-10-01
CUS_0x1ffc,Alexeit,35,808-28-9660,Teacher,2023-10-01
CUS_0x20e4,Emma Thomassonx,20,936-93-4382,Journalist,2023-10-01
CUS_0x215f,Yaoe,56,#F%$D@*&8,Architect,2023-10-01
CUS_0x216a,Wahbar,26,526-33-0806,Writer,2023-10-01
CUS_0x22b3,Gilbertn,54,333-22-1926,Journalist,2023-10-01
