Customer_ID,Name,Age,SSN,Occupation,snapshot_date
CUS_0x10bb,Chyenf,35,075-30-4340,Journalist,2023-03-01
CUS_0x10eb,Yaob,51,#F%$D@*&8,Journalist,2023-03-01
CUS_0x1132,Jonathano,39,152-95-7926,Mechanic,2023-03-01
CUS_0x1135,Baertleinc,22_,897-95-1425,Journalist,2023-03-01
CUS_0x11c7,raden Reddallh,53,646-19-1493,Architect,2023-03-01
CUS_0x123a,Michelle Martinh,14,669-29-3700,Media_Manager,2023-03-01
CUS_0x1271,Carrick Mollenkampq,46,842-43-2499,Architect,2023-03-01
CUS_0x12dd,Liana B.v,36,954-59-1206,Developer,2023-03-01
CUS_0x1324,Jennifer Sabaf,20,477-00-3913,Mechanic,2023-03-01
CUS_0x136b,Luciana Otonit,45,444-16-2415,Writer,2023-03-01
CUS_0x13df,Clareh,38,082-87-9651,Engineer,2023-03-01
CUS_0x13ee,Claraj,31,497-59-7351,Doctor,2023-03-01
CUS_0x14d8,Miyoung Kimg,47,577-56-8377,Writer,2023-03-01
CUS_0x1521,Sineadm,54,#F%$D@*&8,Accountant,2023-03-01
CUS_0x15a4,Madeline Chamberss,22,208-96-4573,Engineer,2023-03-01
CUS_0x15b9,Alex rax,23,824-34-8358,Writer,2023-03-01
CUS_0x1690,Economics Correspondentu,44,#F%$D@*&8,Architect,2023-03-01
CUS_0x16d0,Spicerc,39,570-24-3883,Entrepreneur,2023-03-01
CUS_0x1769,Stephenr,27,416-99-1698,Musician,2023-03-01
CUS_0x17c3,Peter Lauriav,22,530-88-6920,Writer,2023-03-01
CUS_0x1844,Anthony Deutscha,38,638-11-3367,Writer,2023-03-01
CUS_0x18a6,Hamzahi,54,464-94-6491,Scientist,2023-03-01
CUS_0x1a33,Younglait,42,883-91-5779,Developer,2023-03-01
CUS_0x1a3a,Kohk,43,273-60-9876,Accountant,2023-03-01
CUS_0x1a77,Seetharamant,19,106-15-9029,Manager,2023-03-01
CUS_0x1aa0,Huwe,26,079-45-2582,_______,2023-03-01
CUS_0x1add,Svenk,23,917-37-8257,Doctor,2023-03-01
CUS_0x1ba9,Scott Malonef,29,391-18-9705,Media_Manager,2023-03-01
CUS_0x1c2f,Patrickq,55,252-59-7720,Manager,2023-03-01
CUS_0x1c76,Karolina Tagarisj,16,756-17-9286,Entrepreneur,2023-03-01
CUS_0x1c78,David Millikens,41,#F%$D@*&8,Mechanic,2023-03-01
CUS_0x1cb0,Wangg,47,459-13-4314,Teacher,2023-03-01
CUS_0x1d08,Skariachanh,-500,075-72-5423,Doctor,2023-03-01
CUS_0x1d18,Dominic Lauv,44,061-64-3430,Musician,2023-03-01
CUS_0x1d3e,Wayne Arnoldt,43,579-15-1527,Architect,2023-03-01
CUS_0x1d79,James Daveyz,30,172-70-6021,Teacher,2023-03-01
CUS_0x1db5,Dennya,43,088-31-1690,_______,2023-03-01
CUS_0x1e8e,Kellyj,16,584-46-9934,Entrepreneur,2023-03-01
CUS_0x1f39,Alwyn Scottf,18,668-38-2560,Teacher,2023-03-01
CUS_0x1f4b,Dasha Afanasievaw,15,399-63-5016,Doctor,2023-03-01
CUS_0x1f8c,Dolanl,37,745-18-8559,Musician,2023-03-01
CUS_0x1f8d,Matthewt,51,486-78-3816,Entrepreneur,2023-03-01
CUS_0x2041,Gohm,31,348-82-9441,Media_Manager,2023-03-01
CUS_0x2087,Jonathang,54,902-09-8828,Media_Manager,2023-03-01
CUS_0x2159,Emmottt,53,902-71-6676,Doctor,2023-03-01
CUS_0x21d8,Shalal-Esaq,30,721-81-2253,Accountant,2023-03-01
CUS_0x21e6,Strupczewskid,48,328-75-6365,Media_Manager,2023-03-01
CUS_0x2293,Cablen,36,403-42-4176,Engineer,2023-03-01
CUS_0x231b,Nicolacih,42,#F%$D@*&8,Entrepreneur,2023-03-01
CUS_0x233e,Rodrigox,54,007-39-8307,Media_Manager,2023-03-01
CUS_0x23b2,Lawrence Whiter,25,375-23-9321,Media_Manager,2023-03-01
CUS_0x23b9,Moodyd,41,671-79-4575,Lawyer,2023-03-01
CUS_0x23e2,economics correspondentr,38,563-99-3300,Musician,2023-03-01
CUS_0x25ea,Petee,29,730-19-4290,Manager,2023-03-01
CUS_0x25ed,Richwinef,54,#F%$D@*&8,Writer,2023-03-01
CUS_0x262e,Karina Grazinax,23,#F%$D@*&8,Journalist,2023-03-01
CUS_0x2652,Suev,22,062-29-3192,Teacher,2023-03-01
CUS_0x26aa,Dianei,20,639-27-1679,Journalist,2023-03-01
CUS_0x26fd,Lucianau,33_,982-46-6532,Scientist,2023-03-01
CUS_0x2747,Carrelx,31,131-04-1216,Accountant,2023-03-01
CUS_0x275d,Papachristouq,32,257-48-1323,Architect,2023-03-01
CUS_0x276a,Maria Kiselyovar,34,723-19-7235,Accountant,2023-03-01
CUS_0x2778,Vlastelicav,41,531-52-1668,Developer,2023-03-01
CUS_0x2796,Tim McLaughlinm,23,123-92-7016,Scientist,2023-03-01
CUS_0x27df,Kimw,41,140-14-6234,Doctor,2023-03-01
CUS_0x2847,Kirstine,49,840-37-8707,Journalist,2023-03-01
CUS_0x290c,Grant McCooly,1070_,570-16-5655,Engineer,2023-03-01
CUS_0x296f,David Millikenh,25,972-13-0672,Developer,2023-03-01
CUS_0x29f5,Sarahq,36,039-46-6036,Developer,2023-03-01
CUS_0x2adf,Lianah,41,187-90-8599,Lawyer,2023-03-01
CUS_0x2b9e,er Ingridj,22,798-92-7062,Engineer,2023-03-01
CUS_0x2c0d,ernieh,55,784-23-6447,Doctor,2023-03-01
CUS_0x2c21,Ann Saphira,26,#F%$D@*&8,Architect,2023-03-01
CUS_0x2c48,Hubbardm,43,434-93-5925,Architect,2023-03-01
CUS_0x2c5e,Lynchj,35,688-03-3022,Lawyer,2023-03-01
CUS_0x2c60,Sveas,44,501-39-0517,_______,2023-03-01
CUS_0x2ca2,Leeg,30,309-09-1879,Lawyer,2023-03-01
CUS_0x2d1c,Bohany,17,319-08-1291,Accountant,2023-03-01
CUS_0x2da6,Lisac,30,427-69-8844,Doctor,2023-03-01
CUS_0x2dd8,Daniel Flynns,41,916-34-1696,Lawyer,2023-03-01
CUS_0x2e82,Stempelj,35,630-98-0469,_______,2023-03-01
