Customer_ID,Name,Age,SSN,Occupation,snapshot_date
CUS_0x102d,Neil Chatterjeex,31,692-71-7552,Entrepreneur,2024-01-01
CUS_0x1051,Lucia Mutikanin,42,232-33-7638,Engineer,2024-01-01
CUS_0x1269,Chadbournk,22,755-70-8952,Manager,2024-01-01
CUS_0x1290,Pattanaikb,31,922-15-4739,Architect,2024-01-01
CUS_0x12d1,Hirschlers,41,618-45-3370,Accountant,2024-01-01
CUS_0x12d5,ita Bosed,28,518-01-2262,Scientist,2024-01-01
CUS_0x133e,Carews,41,914-49-0079,Entrepreneur,2024-01-01
CUS_0x1383,Niklasb,19,000-58-0568,Developer,2024-01-01
CUS_0x143c,Kumar Singhj,35,422-18-4190,Accountant,2024-01-01
CUS_0x14d0,Huwk,22,271-41-2506,Musician,2024-01-01
CUS_0x150d,Costa Markl,38,868-87-6401,Writer,2024-01-01
CUS_0x1550,Scuffhamm,38,#F%$D@*&8,Musician,2024-01-01
CUS_0x1589,Olivia Oranw,36,618-91-2082,Doctor,2024-01-01
CUS_0x1668,Emily Stephensonm,30,371-79-8484,Scientist,2024-01-01
CUS_0x167a,Soyoung Kimt,44,851-45-6853,_______,2024-01-01
CUS_0x1688,Kerberl,39,741-04-8469,Architect,2024-01-01
CUS_0x1718,Hyunjoo Jinh,43,047-16-1543,Architect,2024-01-01
CUS_0x1758,Miaq,22,322-65-4078,Lawyer,2024-01-01
CUS_0x1764,Ross Kerberf,26,807-84-4440,Engineer,2024-01-01
CUS_0x17e3,Jasonb,30,#F%$D@*&8,Media_Manager,2024-01-01
CUS_0x18cb,Alistair Barrt,41,171-38-6810,Media_Manager,2024-01-01
CUS_0x1942,Jeffsd,28,508-88-3060,Developer,2024-01-01
CUS_0x198e,Janw,23,128-90-0444,Teacher,2024-01-01
CUS_0x19a7,Forgioner,34,#F%$D@*&8,Musician,2024-01-01
CUS_0x19b5,Jan Strupczewskip,52,331-73-1353,Mechanic,2024-01-01
CUS_0x1b09,Scheyderu,40,507-03-3969,Entrepreneur,2024-01-01
CUS_0x1bff,Anjuli Daviest,38,057-88-5600,Accountant,2024-01-01
CUS_0x1c12,Alwyn Scottm,20,644-02-4671,Musician,2024-01-01
CUS_0x1c1f,Andreas Cremerz,19,547-35-1825,Writer,2024-01-01
CUS_0x1c7e,Aruna Viswanathaf,30,972-18-0008,Teacher,2024-01-01
CUS_0x1cc4,Xinc,47,541-42-6554,Lawyer,2024-01-01
CUS_0x1cce,Tomh,32,573-65-2004,Entrepreneur,2024-01-01
CUS_0x1d1b,Araxiac,20,566-75-8198,Manager,2024-01-01
CUS_0x1d33,Christiaan Hetznern,40,697-07-9858,Journalist,2024-01-01
CUS_0x1d9a,Koranyic,17,986-27-1625,Lawyer,2024-01-01
CUS_0x1e2d,Hepherd,55,028-71-5831,Media_Manager,2024-01-01
CUS_0x1e72,Jonathan Stempelb,36,895-93-2668,Architect,2024-01-01
CUS_0x1eee,Gardnerp,34,513-08-1791,Teacher,2024-01-01
CUS_0x1efd,Oreskovicq,16,966-55-9007,Teacher,2024-01-01
CUS_0x1f43,Anna Driveri,45,428-62-5470,Lawyer,2024-01-01
CUS_0x1f74,Khettiya Jittapongc,19,588-75-5901,Architect,2024-01-01
CUS_0x1feb,Gregu,47,098-21-5869,Engineer,2024-01-01
CUS_0x2005,Muriel Bosellit,43,671-03-2737,Doctor,2024-01-01
CUS_0x2059,Am ay,48,#F%$D@*&8,Journalist,2024-01-01
CUS_0x2095,Victoria Bryane,20,774-74-4749,Entrepreneur,2024-01-01
CUS_0x20ff,Gerry Shihg,37,816-89-5174,Doctor,2024-01-01
CUS_0x211a,Williamv,20,371-22-9085,Writer,2024-01-01
CUS_0x211f,Ryanz,30,#F%$D@*&8,Doctor,2024-01-01
CUS_0x214c,Rene Wagnerl,40,551-77-8269,Musician,2024-01-01
CUS_0x2189,Shalal-Esao,25,529-93-5266,Writer,2024-01-01
CUS_0x2311,Stempelf,24,983-35-3664,Lawyer,2024-01-01
CUS_0x237b,Andrew Osbornc,28,185-41-6589,Musician,2024-01-01
CUS_0x239e,Ann Saphirs,35,867-85-4862,Musician,2024-01-01
CUS_0x2416,Noahn,32_,651-23-3051,Manager,2024-01-01
CUS_0x242e,Deepa Seetharamanm,44,056-99-1422,Teacher,2024-01-01
CUS_0x2444,Benn,19,983-43-5441,Teacher,2024-01-01
CUS_0x247c,Sn,48,478-48-3295,Developer,2024-01-01
CUS_0x2499,Kevinv,55,672-40-8326,Mechanic,2024-01-01
CUS_0x24d9,Jason Langeg,17,522-84-7788,Architect,2024-01-01
CUS_0x2547,Kaiserh,35,716-36-6138,Lawyer,2024-01-01
CUS_0x25ca,Virkip,40,#F%$D@*&8,Doctor,2024-01-01
CUS_0x2767,Krisztinaq,44,749-94-3595,Media_Manager,2024-01-01
CUS_0x27c2,Gilles Guillaumev,15,534-04-9143,Teacher,2024-01-01
CUS_0x286c,Alan Wheatleyx,45,637-19-7311,Engineer,2024-01-01
CUS_0x2954,Praveen Menoni,45,988-44-7575,Musician,2024-01-01
CUS_0x2982,Matt Scuffhamw,36,325-12-7594,Journalist,2024-01-01
CUS_0x2a06,Jedf,41,263-17-4432,Mechanic,2024-01-01
CUS_0x2a23,Palmerj,19,119-60-6278,_______,2024-01-01
CUS_0x2a70,John McCrankp,45,777-80-3212,Journalist,2024-01-01
CUS_0x2a75,Ashley Laui,43,079-38-0782,Teacher,2024-01-01
CUS_0x2a8b,Thomasm,46,441-09-7559,Architect,2024-01-01
CUS_0x2af3,Carstenn,23,105-65-3952,Mechanic,2024-01-01
CUS_0x2b05,Matthewi,30,554-77-6020,Entrepreneur,2024-01-01
CUS_0x2b52,Laynem,2823,140-37-8162,Doctor,2024-01-01
CUS_0x2b59,Paulb,26,708-52-5954,Accountant,2024-01-01
CUS_0x2bed,Lambertg,25,630-87-7057,Accountant,2024-01-01
CUS_0x2bfc,Nickb,27,335-49-3815,Entrepreneur,2024-01-01
CUS_0x2c08,Jennifer Abland,31,918-15-6457,Manager,2024-01-01
CUS_0x2d14,Katharinar,36,086-99-1836,Writer,2024-01-01
CUS_0x2e16,Freifeldd,24,293-57-4895,Journalist,2024-01-01
CUS_0x2e1a,Karen Freifeldy,40,982-30-1908,Architect,2024-01-01
CUS_0x2e8d,Valentina Zaz,32_,026-76-5731,Manager,2024-01-01
CUS_0x2ee4,Sue Zeidlerr,39,896-59-5635,Manager,2024-01-01
CUS_0x2fa7,Scottd,28,440-12-8308,Developer,2024-01-01
CUS_0x2fc5,Estelle Shirboni,27,113-07-0267,Engineer,2024-01-01
CUS_0x2ff7,LaCapra Arunac,38,796-41-0821,Accountant,2024-01-01
CUS_0x303a,Marianna Parragac,56,784-81-5355,Architect,2024-01-01
CUS_0x305c,Sven Egenterv,30,979-78-2250,Teacher,2024-01-01
CUS_0x3082,Stevenb,38,806-23-0871,Mechanic,2024-01-01
CUS_0x308d,Valetkevitchu,46,754-40-2219,Lawyer,2024-01-01
CUS_0x3101,Moonb,14,731-31-7428,Musician,2024-01-01
CUS_0x3127,Sarahj,19,051-95-4107,Accountant,2024-01-01
CUS_0x3161,Kirstin Ridleyh,21,226-02-8399,Lawyer,2024-01-01
CUS_0x3187,Jan Schwartze,40,024-52-4439,Architect,2024-01-01
CUS_0x31b8,Leika Kiharaf,30,585-66-1321,Manager,2024-01-01
CUS_0x31c0,Woodalle,16,628-30-1467,Manager,2024-01-01
CUS_0x3214,en Berkowitzz,30,229-85-4742,Architect,2024-01-01
CUS_0x323f,Maedaw,21,805-19-6318,Mechanic,2024-01-01
CUS_0x332e,Palmero,56,723-86-0120,Entrepreneur,2024-01-01
CUS_0x3389,Edward Krudyd,15,894-41-9091,Manager,2024-01-01
CUS_0x33b7,Estelle Shirbonf,49,823-99-1079,_______,2024-01-01
CUS_0x33cd,Anna Drivera,45,865-29-4760,Engineer,2024-01-01
CUS_0x33d2,Chalmersa,31,#F%$D@*&8,Scientist,2024-01-01
CUS_0x3410,Davidj,20,#F%$D@*&8,Architect,2024-01-01
CUS_0x35ca,Nickp,40,602-68-5090,_______,2024-01-01
CUS_0x368d,Kevinv,21,012-42-3003,Developer,2024-01-01
CUS_0x36c2,Robin Emmottk,39_,090-08-6722,Accountant,2024-01-01
CUS_0x3731,Sudip Kar-Guptah,35,#F%$D@*&8,Accountant,2024-01-01
CUS_0x3806,Lucianaj,43,193-16-3893,Architect,2024-01-01
CUS_0x387c,Mousavizadehm,48,567-83-0551,Accountant,2024-01-01
CUS_0x38ce,Jano,24,220-55-9427,Lawyer,2024-01-01
