Customer_ID,Name,Age,SSN,Occupation,snapshot_date
CUS_0x1048,Janet McGurtyg,27,808-81-2470,Accountant,2024-02-01
CUS_0x10c0,Scheyderx,39,658-53-1756,Architect,2024-02-01
CUS_0x115c,Ryan Vlastelicar,20,956-28-3067,Engineer,2024-02-01
CUS_0x12b6,Slatere,18,652-60-9119,Writer,2024-02-01
CUS_0x12b8,Cheef,29,706-59-9144,Doctor,2024-02-01
CUS_0x12ef,Christiaans,43,912-09-9755,Mechanic,2024-02-01
CUS_0x134d,Woldep,43,640-44-8899,Media_Manager,2024-02-01
CUS_0x13c2,Menonv,40_,090-98-4724,Teacher,2024-02-01
CUS_0x1414,Chatterjeeo,46,960-30-9698,Journalist,2024-02-01
CUS_0x1470,Jatindrax,24,541-60-3931,Accountant,2024-02-01
CUS_0x15cc,Anna Yukhananova,25,009-20-6501,Manager,2024-02-01
CUS_0x15da,Lynch Emilyy,24,283-09-7565,Doctor,2024-02-01
CUS_0x15f7,Dhanyal,19,#F%$D@*&8,Engineer,2024-02-01
CUS_0x1739,Miyoung Kima,42,569-88-9911,Scientist,2024-02-01
CUS_0x178b,Days,45,543-67-7876,Developer,2024-02-01
CUS_0x17ec,Billz,39,853-62-7450,Architect,2024-02-01
CUS_0x18f4,Lee Chyena,23,123-85-8897,Teacher,2024-02-01
CUS_0x1914,Noriyuki Hiratar,23,885-45-5921,Lawyer,2024-02-01
CUS_0x1935,Andreac,44,306-45-4223,Media_Manager,2024-02-01
CUS_0x194b,Liza Dobkinan,29,661-41-7229,Engineer,2024-02-01
CUS_0x19fc,Spicerf,31,502-11-8830,Teacher,2024-02-01
CUS_0x1b3a,Jonesg,45,286-54-9844,Architect,2024-02-01
CUS_0x1bb0,Alpera,48,415-44-1369,Entrepreneur,2024-02-01
CUS_0x1bbf,Alexei Oreskovicj,20,889-53-4520,Media_Manager,2024-02-01
CUS_0x1bef,Hopkinse,51,160-43-6314,Doctor,2024-02-01
CUS_0x1c24,Narayanan Somasundaramy,27,931-29-3452,Manager,2024-02-01
CUS_0x1c31,Siebelti,25,737-71-8641,Musician,2024-02-01
CUS_0x1d3d,Martins,52,#F%$D@*&8,Doctor,2024-02-01
CUS_0x1e50,Stephenw,29,812-89-6100,Lawyer,2024-02-01
CUS_0x1ef9,illu,45,008-77-4539,Musician,2024-02-01
CUS_0x1f4f,Rr,20,343-35-6258,Lawyer,2024-02-01
CUS_0x1f91,Lefterisa,45,376-15-3251,Entrepreneur,2024-02-01
CUS_0x1fa5,Hornbyd,15,826-82-7232,_______,2024-02-01
CUS_0x1fcc,Noah Barkinb,27,515-77-3276,Media_Manager,2024-02-01
CUS_0x2032,Andrea Shalal-Esav,33,543-06-7157,_______,2024-02-01
CUS_0x20c4,Ana Nicolacik,43,352-92-3069,Manager,2024-02-01
CUS_0x2127,Johnsonq,56,604-70-4065,Engineer,2024-02-01
CUS_0x2170,yi,25,#F%$D@*&8,Media_Manager,2024-02-01
CUS_0x2226,Euann,31,428-65-5300,Engineer,2024-02-01
CUS_0x230c,Dunmoreu,18,185-59-9590,Scientist,2024-02-01
CUS_0x231f,Groverd,20,335-74-0821,Architect,2024-02-01
CUS_0x2358,Nate Raymondw,40,914-64-8225,Musician,2024-02-01
CUS_0x2365,Browningo,43_,552-90-7532,Writer,2024-02-01
CUS_0x237d,Bartunekt,30,297-24-1456,Developer,2024-02-01
CUS_0x23d8,Scotte,35,008-94-6001,Entrepreneur,2024-02-01
CUS_0x2438,Tetsushi Kajimotoq,1814,726-17-1913,Mechanic,2024-02-01
CUS_0x25be,Rochag,22,136-25-7844,Media_Manager,2024-02-01
CUS_0x25cd,Adamw,28_,050-78-7339,Entrepreneur,2024-02-01
CUS_0x264c,Wachtela,43,902-94-4726,_______,2024-02-01
CUS_0x2654,enj,38,647-67-8889,Media_Manager,2024-02-01
CUS_0x26ff,Lauren Taraq,16,539-95-4727,Musician,2024-02-01
CUS_0x277a,Ilainay,20,697-92-4285,Engineer,2024-02-01
CUS_0x2825,Anna Yukhananovr,22,521-56-0765,Journalist,2024-02-01
CUS_0x2855,Berniez,54,406-13-8367,Musician,2024-02-01
CUS_0x2881,Alex Lawlerc,26,917-87-8940,Accountant,2024-02-01
CUS_0x28a4,Yuny,29,012-37-7206,Writer,2024-02-01
CUS_0x28f1,Hetznern,28,436-68-6267,Accountant,2024-02-01
CUS_0x2a27,Jim Finklek,29,745-09-2908,Lawyer,2024-02-01
CUS_0x2a30,Danilo Masonit,30,738-19-2481,Lawyer,2024-02-01
CUS_0x2a36,Steve Gelsiv,28,422-39-2689,Engineer,2024-02-01
CUS_0x2a91,Jane Wardellu,35,751-83-3561,Journalist,2024-02-01
