Customer_ID,Name,Age,SSN,Occupation,snapshot_date
CUS_0x10dd,Praveen Menonq,25,907-60-4113,Teacher,2024-06-01
CUS_0x1109,Karen Freifeldf,43,410-39-6091,Lawyer,2024-06-01
CUS_0x1286,David Alexo,813,456-37-9366,Entrepreneur,2024-06-01
CUS_0x12a8,Baertleine,44,036-08-3232,Doctor,2024-06-01
CUS_0x1309,Mirnaw,51,691-12-6696,Writer,2024-06-01
CUS_0x13f8,Pedrob,19,124-54-4852,Mechanic,2024-06-01
CUS_0x1472,Chiangx,38,144-90-7708,Entrepreneur,2024-06-01
CUS_0x15a3,McCrankd,31,174-73-2790,Mechanic,2024-06-01
CUS_0x15f4,Barrh,17,858-25-8047,Developer,2024-06-01
CUS_0x15f8,Sonali Paulv,37,979-81-8610,Developer,2024-06-01
CUS_0x1640,Josephine Masonl,28,386-11-7632,Teacher,2024-06-01
CUS_0x1699,Sabam,29,916-34-3895,Lawyer,2024-06-01
CUS_0x16b1,illy Cheungd,36,#F%$D@*&8,_______,2024-06-01
CUS_0x16c4,Marjag,17,365-26-7399,Mechanic,2024-06-01
CUS_0x16d5,Wohlo,32,434-00-3122,Mechanic,2024-06-01
CUS_0x172d,Carrelx,39,587-57-4370,Musician,2024-06-01
CUS_0x1743,Terryh,23,005-76-5155,Mechanic,2024-06-01
CUS_0x17e9,Shirouzuj,42,616-94-7076,Accountant,2024-06-01
CUS_0x17f3,Ronald Groverk,39,033-08-6622,Manager,2024-06-01
CUS_0x180f,Kareng,29,568-54-3190,_______,2024-06-01
CUS_0x18ab,Huw Jonesb,20,023-12-4309,Musician,2024-06-01
CUS_0x18e8,Sabrinaq,32,961-57-1916,Lawyer,2024-06-01
CUS_0x1a4b,Denis Pinchuke,23,490-54-0863,Doctor,2024-06-01
CUS_0x1a9f,Carolinen,16,391-61-3109,Writer,2024-06-01
CUS_0x1b0a,Alexei Oreskovicl,35,777-41-6594,Writer,2024-06-01
CUS_0x1b88,Oreskovicy,23,137-52-4360,Architect,2024-06-01
CUS_0x1b8a,Ryanu,33,577-72-6050,_______,2024-06-01
CUS_0x1d51,Bena,49,782-33-0423,Developer,2024-06-01
CUS_0x1f00,Burtond,22,192-14-0956,Developer,2024-06-01
CUS_0x1f33,Lesley Wroughtonp,15,183-30-3638,Architect,2024-06-01
CUS_0x2010,Bosei,37,357-13-2811,Writer,2024-06-01
CUS_0x2080,Daviesj,21,792-37-9189,Entrepreneur,2024-06-01
CUS_0x20c8,Stevend,51,754-48-1213,Journalist,2024-06-01
CUS_0x2141,Gabriella Bruschio,38,148-28-8279,Entrepreneur,2024-06-01
CUS_0x21f2,Shihc,29,959-44-8630,Musician,2024-06-01
CUS_0x2353,Sheahane,26,496-79-8901,Architect,2024-06-01
CUS_0x238c,ewich Noelz,28,789-29-5186,Media_Manager,2024-06-01
CUS_0x23a4,Ronald Groverj,42,381-82-1832,Lawyer,2024-06-01
CUS_0x23ad,Alina Selyukhd,46,993-95-0461,_______,2024-06-01
CUS_0x23ff,David Ljunggrenw,22,846-25-0402,Architect,2024-06-01
CUS_0x240c,Suzanneh,37,481-23-2602,Manager,2024-06-01
CUS_0x244e,Janm,26,684-71-0736,Mechanic,2024-06-01
CUS_0x254e,Rodrigoj,21,926-83-6934,Engineer,2024-06-01
CUS_0x259d,Jonasc,22,130-17-0626,Doctor,2024-06-01
CUS_0x2647,Chadbourne,37,667-52-0666,Scientist,2024-06-01
CUS_0x2719,Svea Herbst-Baylisst,44,994-82-7635,Engineer,2024-06-01
CUS_0x271a,Gregv,51,464-54-3890,Musician,2024-06-01
CUS_0x2798,"""""""John ODonnell""""q""",44,254-30-0873,Musician,2024-06-01
CUS_0x2816,"""""""Eileen OGrady""""v""",19,799-35-8165,Musician,2024-06-01
CUS_0x28b5,Stempeln,36,#F%$D@*&8,Architect,2024-06-01
CUS_0x28cb,Lianav,35,365-00-4133,Entrepreneur,2024-06-01
CUS_0x28e3,Kimd,25,118-08-4142,Lawyer,2024-06-01
CUS_0x28f3,Singhv,35,995-69-9991,Lawyer,2024-06-01
CUS_0x2934,Chang-Rani,34,929-54-9881,Lawyer,2024-06-01
CUS_0x29b2,Martinnet,21,626-80-0791,_______,2024-06-01
CUS_0x29d2,Timk,40,393-54-2423,Engineer,2024-06-01
CUS_0x2ae9,Breidthardts,41,#F%$D@*&8,Engineer,2024-06-01
CUS_0x2b7d,Krasnyy,16,324-44-7622,Accountant,2024-06-01
CUS_0x2b84,Philip Blenkinsopu,39,867-04-9641,Musician,2024-06-01
CUS_0x2b8c,Christiaan Hetznerx,26,401-72-9262,Doctor,2024-06-01
CUS_0x2b8e,Annikai,29_,301-63-5817,Mechanic,2024-06-01
CUS_0x2ca9,Gareth Jonesd,51,173-20-3664,Manager,2024-06-01
CUS_0x2d02,David Henryh,50,313-31-7488,Writer,2024-06-01
CUS_0x2d48,Alpern,21,508-50-7959,Engineer,2024-06-01
CUS_0x2d52,Tetsushi Kajimotov,18,566-07-5369,Journalist,2024-06-01
CUS_0x2d81,Alonso Soton,46,168-27-5955,Developer,2024-06-01
CUS_0x2db4,Clercqh,28,893-15-4685,Doctor,2024-06-01
CUS_0x2dd2,Rickn,35,816-48-2631,_______,2024-06-01
CUS_0x2e10,Malonel,15,002-26-1417,Lawyer,2024-06-01
CUS_0x2e19,Suvashree Deyy,16,849-48-9283,Architect,2024-06-01
CUS_0x2e76,Dennyt,38,914-43-3700,Teacher,2024-06-01
CUS_0x2ed4,Daniel Basest,39,766-84-9205,Architect,2024-06-01
CUS_0x2f38,Tonya,19,520-31-3047,Teacher,2024-06-01
CUS_0x2f49,Rochaf,26,524-50-8228,Journalist,2024-06-01
CUS_0x2f91,Emmotty,19,#F%$D@*&8,Developer,2024-06-01
CUS_0x301f,Jan Strupczewskiz,38,743-99-6874,Accountant,2024-06-01
CUS_0x30fc,Zoran Radosavljevicl,28,209-55-1275,Manager,2024-06-01
