Customer_ID,Name,Age,SSN,Occupation,snapshot_date
CUS_0x1013,Cameront,44,930-49-9615,Mechanic,2023-12-01
CUS_0x104a,Leahk,37,#F%$D@*&8,Mechanic,2023-12-01
CUS_0x1063,Sylvia Westallq,20,883-38-8680,Architect,2023-12-01
CUS_0x10d7,Sinead Carewm,39,289-56-9714,Developer,2023-12-01
CUS_0x10fd,Hendersonu,29,119-33-7350,Developer,2023-12-01
CUS_0x1139,Copleyp,32_,952-67-5462,Scientist,2023-12-01
CUS_0x1207,Wheatleym,34,365-76-1037,Developer,2023-12-01
CUS_0x1250,Denny Thomasx,28,#F%$D@*&8,Developer,2023-12-01
CUS_0x12f2,Luke Bakeri,25,006-09-7131,Writer,2023-12-01
CUS_0x1348,Sudip Kar-Guptaq,43,#F%$D@*&8,Lawyer,2023-12-01
CUS_0x1355,Clement Tana,30,858-73-0131,Entrepreneur,2023-12-01
CUS_0x138b,ernie Woodallh,42,307-80-8496,Engineer,2023-12-01
CUS_0x13db,Natalieq,24,223-95-2140,Engineer,2023-12-01
CUS_0x13e3,Sakthi Prasadb,55,437-66-3296,Musician,2023-12-01
CUS_0x1439,Andreah,23,861-71-4122,_______,2023-12-01
CUS_0x1441,Clarky,22,150-43-9697,Journalist,2023-12-01
CUS_0x1488,Kirstiny,39,856-92-9467,Entrepreneur,2023-12-01
CUS_0x14d3,enl,32,219-57-6916,Teacher,2023-12-01
CUS_0x16a6,Schnurrz,26_,#F%$D@*&8,_______,2023-12-01
CUS_0x17d3,Stempelu,29,436-40-1442,Architect,2023-12-01
CUS_0x187e,Tomx,28,229-21-4534,Entrepreneur,2023-12-01
CUS_0x189e,Pj,28,129-46-1641,Teacher,2023-12-01
CUS_0x1915,Cremere,45,970-73-1799,Writer,2023-12-01
CUS_0x1916,Dhanyax,32,017-14-5611,Developer,2023-12-01
CUS_0x1956,Shalal-Esay,35,467-02-8044,Doctor,2023-12-01
CUS_0x1971,Jonathanl,34,359-13-5762,Manager,2023-12-01
CUS_0x1a4d,Adegokei,25,056-47-9727,Accountant,2023-12-01
CUS_0x1a59,Karl Plumeu,19,531-57-4050,Journalist,2023-12-01
CUS_0x1af1,Susant,43,650-81-9563,Lawyer,2023-12-01
CUS_0x1b29,Helenb,30,634-57-5757,Media_Manager,2023-12-01
CUS_0x1cab,Andreas Cremern,39,426-83-2491,Lawyer,2023-12-01
CUS_0x1cee,Greg Roumeliotisr,55,541-87-1826,Teacher,2023-12-01
CUS_0x1cfd,Ann Saphirx,36,351-21-1003,Scientist,2023-12-01
CUS_0x1dda,Soyoung Kimd,27_,#F%$D@*&8,Mechanic,2023-12-01
CUS_0x1de5,ann,20,269-18-2158,Accountant,2023-12-01
CUS_0x1e3e,Chuckk,33,474-45-9244,Musician,2023-12-01
CUS_0x1e87,Shirbonu,25,988-83-0517,Lawyer,2023-12-01
CUS_0x1e8c,Olivia Orana,18_,571-81-7251,Engineer,2023-12-01
CUS_0x1e9c,Berkowitzo,17,810-61-0368,Engineer,2023-12-01
CUS_0x1ed3,Sinead Carewp,23,988-10-7390,Engineer,2023-12-01
CUS_0x1f88,Lewis Krauskopfo,43,#F%$D@*&8,Manager,2023-12-01
CUS_0x1fae,Tomy,40,747-51-4832,Developer,2023-12-01
CUS_0x1ffb,Tony Munroey,33,354-51-3405,Mechanic,2023-12-01
CUS_0x2000,Kwokw,25,159-91-7430,_______,2023-12-01
CUS_0x20f8,Toonkelw,30,252-54-0732,_______,2023-12-01
CUS_0x2142,Gerry Shihf,36,571-04-7703,Mechanic,2023-12-01
CUS_0x219b,Davidc,41,040-12-6776,Accountant,2023-12-01
CUS_0x21ce,Frazierp,51,#F%$D@*&8,Developer,2023-12-01
CUS_0x21f9,Grallal,38,339-93-8648,Accountant,2023-12-01
CUS_0x2314,Axr,23,052-13-2800,Writer,2023-12-01
CUS_0x2378,Joej,55,108-16-4074,Teacher,2023-12-01
CUS_0x2390,Doeringh,21,020-36-4985,Musician,2023-12-01
CUS_0x242a,Abocarm,40,662-87-9463,Entrepreneur,2023-12-01
CUS_0x2451,Suzanne Barlyne,27,#F%$D@*&8,Teacher,2023-12-01
CUS_0x24f9,Aruna Viswanathak,31,323-09-1618,Manager,2023-12-01
CUS_0x2526,Marques Janemand,17,504-86-6575,Teacher,2023-12-01
CUS_0x2541,Huw Jonesc,27_,842-08-3305,_______,2023-12-01
CUS_0x257e,Roumeliotist,23,049-11-7552,Musician,2023-12-01
CUS_0x25c0,Leelap,16,942-65-9443,Architect,2023-12-01
CUS_0x25fd,Nicola Leskey,52,691-50-0205,Scientist,2023-12-01
CUS_0x261d,Kirstin Ridleyg,17,897-84-1025,Architect,2023-12-01
CUS_0x2659,YueYangz,18,511-59-6589,Journalist,2023-12-01
CUS_0x269d,Lukef,39,415-10-2620,Media_Manager,2023-12-01
CUS_0x26a5,Emilyh,24,335-81-7203,Lawyer,2023-12-01
CUS_0x26c6,Barte,29,446-03-5622,Architect,2023-12-01
CUS_0x279c,Mattn,19,030-99-3660,Media_Manager,2023-12-01
CUS_0x27e2,illq,36,470-60-5606,Mechanic,2023-12-01
CUS_0x286a,Andrea Shalal-Esal,17,#F%$D@*&8,Accountant,2023-12-01
CUS_0x2878,Philipd,25,812-39-0469,_______,2023-12-01
CUS_0x28de,Foo Yunp,31,#F%$D@*&8,Entrepreneur,2023-12-01
CUS_0x28ec,Michael Roddyt,33_,901-01-4028,Musician,2023-12-01
CUS_0x29cd,Jonathan Saulg,38,782-79-3837,Musician,2023-12-01
CUS_0x2a47,Chen Aizhum,52,334-68-0617,Engineer,2023-12-01
CUS_0x2a5c,Leah Schnurre,22,589-67-9900,Doctor,2023-12-01
CUS_0x2ad5,Chang-Ran Kimw,23,481-12-3959,Teacher,2023-12-01
CUS_0x2b5d,McCoolc,19,#F%$D@*&8,Media_Manager,2023-12-01
CUS_0x2b99,Krista Hughesd,41,208-85-4934,Lawyer,2023-12-01
CUS_0x2b9f,Sarah Whitet,6767,564-64-3020,_______,2023-12-01
CUS_0x2c2d,Andreas Rinkeb,29,#F%$D@*&8,Mechanic,2023-12-01
CUS_0x2c34,Ryan Vlastelicar,18,748-96-2438,Scientist,2023-12-01
CUS_0x2c55,Bosellin,16,926-53-9407,Lawyer,2023-12-01
CUS_0x2cab,Brucep,41,245-98-9656,Architect,2023-12-01
CUS_0x2ce9,Steve Slatery,48,314-22-8629,Media_Manager,2023-12-01
CUS_0x2d27,Patrick Grahame,27,741-94-7341,Media_Manager,2023-12-01
CUS_0x2da4,Martinneb,56,#F%$D@*&8,Mechanic,2023-12-01
CUS_0x2dc9,Lynchc,28,419-02-3637,Accountant,2023-12-01
CUS_0x2ddd,Ian Chuau,23,297-78-3372,Manager,2023-12-01
CUS_0x2e7f,Carolineg,14,246-36-2777,Manager,2023-12-01
CUS_0x2e90,Cyrilo,21,656-11-4327,Journalist,2023-12-01
CUS_0x2ef8,Dan Levineg,25,791-97-4746,Engineer,2023-12-01
CUS_0x2f02,Rick Rothackerx,23,793-24-4174,Media_Manager,2023-12-01
CUS_0x2f08,Miyoungj,29,468-82-8711,Mechanic,2023-12-01
CUS_0x2f56,Langeu,41,605-63-4252,Engineer,2023-12-01
CUS_0x3048,Rick Rothackeru,40,375-64-6913,Scientist,2023-12-01
CUS_0x30ae,Michaeli,18,808-52-5403,Scientist,2023-12-01
CUS_0x3117,Jennifere,33,914-03-5576,Mechanic,2023-12-01
CUS_0x311a,Sveaa,47,381-74-5902,Media_Manager,2023-12-01
CUS_0x320f,Carolineq,28,198-54-4740,Teacher,2023-12-01
CUS_0x33d6,Daniel Basest,18_,403-38-6794,Developer,2023-12-01
CUS_0x3404,Lisak,34,973-77-6619,Architect,2023-12-01
CUS_0x3513,Armstronge,30,407-97-5354,Accountant,2023-12-01
CUS_0x368f,Stebbinsn,15,586-18-1041,Mechanic,2023-12-01
CUS_0x36a0,Jedh,-500,881-20-6457,Media_Manager,2023-12-01
CUS_0x3720,Annc,40,781-57-6368,Architect,2023-12-01
CUS_0x3763,Shirouzuc,52,862-21-8256,Journalist,2023-12-01
CUS_0x3767,Marko,48,324-83-7736,Mechanic,2023-12-01
CUS_0x3793,Suzanney,31,911-18-1721,Lawyer,2023-12-01
CUS_0x3870,Mikeh,23,758-17-1797,Manager,2023-12-01
CUS_0x390d,Sarah N.p,30,423-32-4754,Musician,2023-12-01
CUS_0x3948,Fooh,29,450-87-5620,Mechanic,2023-12-01
CUS_0x3a94,Mikew,32,642-07-8250,Mechanic,2023-12-01
CUS_0x3abe,Steve Slaters,29_,594-35-1178,Developer,2023-12-01
CUS_0x3ae1,Skariachanv,42,247-21-0508,Scientist,2023-12-01
CUS_0x3b7e,Takenakad,54,041-26-5078,Entrepreneur,2023-12-01
CUS_0x3b85,Natsuko Wakit,50,652-52-9782,Engineer,2023-12-01
CUS_0x3baf,Nicolaq,34,808-50-9635,Developer,2023-12-01
CUS_0x3bf3,Forgionen,30,416-44-4780,Engineer,2023-12-01
CUS_0x3c72,Abrahamiana,21,#F%$D@*&8,Accountant,2023-12-01
CUS_0x3cb1,Laurence Frostx,19,639-62-8323,Teacher,2023-12-01
CUS_0x3d82,Jasonv,45,980-61-8289,Media_Manager,2023-12-01
CUS_0x3dc3,Nicolacii,29,153-94-2470,Architect,2023-12-01
CUS_0x3e32,Annika Breidthardtj,29,566-57-6637,Scientist,2023-12-01
CUS_0x3e40,Casey Sullivanj,14,090-24-7789,Developer,2023-12-01
CUS_0x3e8c,Poornimaz,48,295-13-5026,Journalist,2023-12-01
CUS_0x3ec1,ent,41,969-31-8219,Musician,2023-12-01
CUS_0x3ee,Matthias Blamontb,38,354-65-6948,Journalist,2023-12-01
CUS_0x3f35,Mettea,45,120-70-0061,Accountant,2023-12-01
CUS_0x3f85,Chen Aizhud,49,541-08-0830,_______,2023-12-01
CUS_0x3fce,Estellej,14,946-99-7466,_______,2023-12-01
CUS_0x3ff9,Tim Hepheri,19,190-53-4630,Doctor,2023-12-01
CUS_0x4036,McBridek,34,940-07-3149,Musician,2023-12-01
CUS_0x409e,James Pomfretu,24_,088-38-3435,_______,2023-12-01
CUS_0x40f,Kohk,35,305-18-2483,Entrepreneur,2023-12-01
CUS_0x40f9,Kevin Drawbaughx,46,455-57-8774,Architect,2023-12-01
CUS_0x41f4,Jamesd,30,622-63-2657,Manager,2023-12-01
CUS_0x4206,Victoria Howleyg,24,891-70-1711,Entrepreneur,2023-12-01
CUS_0x42fb,Deepa Seetharamane,37,176-30-1485,Entrepreneur,2023-12-01
CUS_0x43a3,Ra,26,954-99-5736,Media_Manager,2023-12-01
CUS_0x43d0,Camposb,43,309-30-6070,Scientist,2023-12-01
CUS_0x43d1,Nate Raymondk,40,904-98-0688,Mechanic,2023-12-01
CUS_0x446f,Tom Billx,52_,318-09-4149,Accountant,2023-12-01
CUS_0x4475,Andreak,19_,941-24-2210,Accountant,2023-12-01
CUS_0x44cb,Shirouzuu,51,427-62-5278,Musician,2023-12-01
CUS_0x456f,Alwynv,23,013-63-3900,Writer,2023-12-01
CUS_0x45cb,Ethan Bilbyi,43,323-89-9920,Journalist,2023-12-01
CUS_0x467f,Johns,19,253-64-1331,Accountant,2023-12-01
CUS_0x46d,Luciaj,33,502-06-2130,Musician,2023-12-01
CUS_0x46d5,Kevinh,26,416-55-5307,Doctor,2023-12-01
CUS_0x46e8,Scottw,17,084-77-0393,Architect,2023-12-01
CUS_0x4728,Basesw,44,933-75-9733,Accountant,2023-12-01
CUS_0x47da,Rothackerl,18,929-00-2402,Engineer,2023-12-01
CUS_0x4892,Lisad,25,023-32-1539,Lawyer,2023-12-01
CUS_0x4948,Robinsonc,39,432-73-5991,Media_Manager,2023-12-01
CUS_0x496e,Rodrigoy,21,847-75-6199,Mechanic,2023-12-01
CUS_0x49a9,Ryan Vlastelicax,34,290-78-0986,Journalist,2023-12-01
CUS_0x4aa6,Freifeldz,42,532-79-6405,_______,2023-12-01
CUS_0x4af2,Tim Hepherw,45,129-44-0183,Media_Manager,2023-12-01
CUS_0x4b09,Stevenm,15,146-77-2738,Scientist,2023-12-01
CUS_0x4bde,Wohly,28,676-92-1755,Journalist,2023-12-01
CUS_0x4bfb,Tanyaj,44,352-16-8068,Mechanic,2023-12-01
CUS_0x4cc2,Ingridi,19,349-26-0674,Manager,2023-12-01
CUS_0x4cd5,Robin Emmottm,37,449-60-2014,Writer,2023-12-01
CUS_0x4ce7,Mutikanim,40,794-11-8994,Musician,2023-12-01
CUS_0x4d09,Karen Brettellq,37,953-85-2296,Engineer,2023-12-01
CUS_0x4dc5,ernie Woodallz,34,307-04-8725,Accountant,2023-12-01
CUS_0x4df2,Colep,20,#F%$D@*&8,Entrepreneur,2023-12-01
CUS_0x4e8c,Diane Bartzq,19,727-92-1514,Developer,2023-12-01
CUS_0x4e94,Katyaq,47,936-14-9340,Engineer,2023-12-01
CUS_0x4eab,Phil Wahbaa,46,111-56-9101,Lawyer,2023-12-01
CUS_0x4edb,Jonathan Stempele,48,419-12-1965,Lawyer,2023-12-01
CUS_0x4fb5,Kimt,46,143-26-2300,Writer,2023-12-01
CUS_0x5035,Dough,53,560-30-9828,Entrepreneur,2023-12-01
CUS_0x5131,Emily Flitterp,34,455-55-9517,Entrepreneur,2023-12-01
CUS_0x5135,Damouni Noelg,55,017-34-5974,Scientist,2023-12-01
CUS_0x5182,Leeb,43,047-96-9953,Engineer,2023-12-01
CUS_0x5239,Hopkinss,34,410-88-1260,Manager,2023-12-01
CUS_0x5262,Bhaswatit,32,541-53-3205,Developer,2023-12-01
CUS_0x5280,Deepa Seetharamanc,53,863-50-5431,Architect,2023-12-01
CUS_0x5344,Lucia Mutikanig,51,566-56-7727,Engineer,2023-12-01
CUS_0x535d,Catherinex,30,118-92-2759,Developer,2023-12-01
CUS_0x5426,Toonkelz,22,862-45-6731,Entrepreneur,2023-12-01
CUS_0x5495,Scuffhamy,28,350-77-1604,Writer,2023-12-01
CUS_0x54a7,Millikene,17,#F%$D@*&8,Writer,2023-12-01
CUS_0x54b2,Tetsushi Kajimotog,24_,225-34-3629,Scientist,2023-12-01
CUS_0x54c6,John Chalmersx,48,254-43-5949,_______,2023-12-01
