Customer_ID,Name,Age,SSN,Occupation,snapshot_date
CUS_0x1011,Schneyerh,44,793-05-8223,Doctor,2023-11-01
CUS_0x1018,Felsenthalq,15,731-19-8119,Accountant,2023-11-01
CUS_0x1041,Jonathan Stempela,15,675-80-2033,Teacher,2023-11-01
CUS_0x105b,Patricia Zengerlel,24,#F%$D@*&8,Accountant,2023-11-01
CUS_0x107c,Karenh,15,712-17-7369,Journalist,2023-11-01
CUS_0x1107,Felsenthalv,31,118-70-6277,Writer,2023-11-01
CUS_0x117f,Kevinj,51,082-69-3410,Scientist,2023-11-01
CUS_0x11a4,Caroline Humerc,44,000-40-3312,Manager,2023-11-01
CUS_0x123d,James Reganl,31,736-67-4134,Architect,2023-11-01
CUS_0x1281,ernardop,18,728-18-4971,Writer,2023-11-01
CUS_0x12fa,Kathrinw,46,966-60-1936,Manager,2023-11-01
CUS_0x1358,Narayanan Somasundaramg,18,967-90-7262,Teacher,2023-11-01
CUS_0x1367,Caroline Valetkevitchi,45,434-08-1310,Engineer,2023-11-01
CUS_0x13b2,Horowitze,27,404-97-1261,Musician,2023-11-01
CUS_0x13bc,Rie Ishiguroi,23,934-82-6083,Engineer,2023-11-01
CUS_0x1416,Valentinaz,20,036-32-2011,Accountant,2023-11-01
CUS_0x14c1,Denny Thomasz,37,695-59-2005,Media_Manager,2023-11-01
CUS_0x14ea,Tom Polanseks,42,298-76-0431,Teacher,2023-11-01
CUS_0x159f,Millikenw,34,554-38-9690,Engineer,2023-11-01
CUS_0x1604,Sam Forgioneb,43_,078-26-7485,Developer,2023-11-01
CUS_0x1807,Carstenc,55,967-06-5986,Manager,2023-11-01
CUS_0x181c,Johnb,20,255-78-5791,Manager,2023-11-01
CUS_0x18ea,Jasond,28,411-59-6345,Musician,2023-11-01
CUS_0x18fa,Wachteln,55,177-06-9070,Journalist,2023-11-01
CUS_0x19de,Sudipi,34,162-12-7993,Lawyer,2023-11-01
CUS_0x1ab7,Adrianu,34,528-43-8765,Lawyer,2023-11-01
CUS_0x1ab8,Chuckh,23,777-84-6423,Doctor,2023-11-01
CUS_0x1afd,Katya Golubkovay,35,662-00-3287,Teacher,2023-11-01
CUS_0x1c40,Giannonet,35,602-19-3236,Accountant,2023-11-01
CUS_0x1c65,Kubotay,24,238-12-2167,Media_Manager,2023-11-01
CUS_0x1c96,Ryan Vlastelicaw,53,725-99-5987,_______,2023-11-01
CUS_0x1d72,Jedx,18,034-71-6292,Mechanic,2023-11-01
CUS_0x1d8f,Katyay,27,977-87-4804,Teacher,2023-11-01
CUS_0x1ed8,McCoolf,20,819-43-0968,Media_Manager,2023-11-01
CUS_0x1f1a,Marcin Goettigj,39,189-83-4148,Media_Manager,2023-11-01
CUS_0x1f36,Ingramj,26,263-16-8350,Scientist,2023-11-01
CUS_0x1f9b,Tommy Wilkesb,23,#F%$D@*&8,Entrepreneur,2023-11-01
CUS_0x1fb0,Ingridt,46,746-29-2596,Engineer,2023-11-01
CUS_0x1fb5,Cruiseu,39,474-15-7091,Scientist,2023-11-01
CUS_0x1fef,Cruiseb,21,#F%$D@*&8,Journalist,2023-11-01
CUS_0x202e,Nanette Byrnesg,25,718-69-3114,Teacher,2023-11-01
CUS_0x205f,er Davids,19,914-68-1323,Architect,2023-11-01
CUS_0x20a6,Jason Langeb,42,011-41-0287,Media_Manager,2023-11-01
CUS_0x20ba,Chang-Ranm,41,595-90-1107,Manager,2023-11-01
CUS_0x2206,Sebastian Moffettw,-500,176-45-5890,Architect,2023-11-01
CUS_0x229d,Chuckf,16_,131-92-1105,Mechanic,2023-11-01
CUS_0x22be,arbara Lewish,47,552-02-3722,Accountant,2023-11-01
CUS_0x22bf,Herbert Lashh,25,682-14-2267,_______,2023-11-01
CUS_0x2599,ra Alperp,25,118-17-4711,Accountant,2023-11-01
CUS_0x264b,Dmitry Zhdannikovv,52,214-29-8583,Manager,2023-11-01
