Customer_ID,Name,Age,SSN,Occupation,snapshot_date
CUS_0x1000,Alistair Barrf,18,913-74-1218,Lawyer,2023-05-01
CUS_0x108a,Silvial,38,394-00-8142,Journalist,2023-05-01
CUS_0x10f9,Gilles Guillaumev,54,746-79-6875,_______,2023-05-01
CUS_0x1119,Carlozoy,36,596-61-5235,Entrepreneur,2023-05-01
CUS_0x1192,Paul Carrell,5498,880-23-2963,Media_Manager,2023-05-01
CUS_0x11b1,Browne,28,347-47-6952,_______,2023-05-01
CUS_0x12a7,Luciat,37,145-72-2113,Media_Manager,2023-05-01
CUS_0x12a9,Driverb,44,583-20-9758,Media_Manager,2023-05-01
CUS_0x1340,Matthewo,42,868-01-7823,Architect,2023-05-01
CUS_0x13d1,Lt,22,689-84-3896,Musician,2023-05-01
CUS_0x13eb,Ryanh,30,110-23-1785,Journalist,2023-05-01
CUS_0x14ba,Kevin Yaoe,20,961-03-0481,Teacher,2023-05-01
CUS_0x1577,Wohlg,23,812-17-6549,Mechanic,2023-05-01
CUS_0x1616,Johnc,33,232-16-0697,Architect,2023-05-01
CUS_0x168d,Ori Lewiss,34,305-62-3317,Entrepreneur,2023-05-01
CUS_0x1735,Cyril Altmeyert,20,897-04-2508,Scientist,2023-05-01
CUS_0x1786,Jan Strupczewskiy,23,468-28-0415,Media_Manager,2023-05-01
CUS_0x17a9,Sheldrickr,39,034-95-8551,Musician,2023-05-01
CUS_0x17b0,Chucki,21,713-73-3196,Developer,2023-05-01
CUS_0x17c4,eyy,27,556-40-1723,Teacher,2023-05-01
CUS_0x1854,Terrilv,27,369-07-8864,Scientist,2023-05-01
CUS_0x1962,Edwardg,36,209-16-3037,Mechanic,2023-05-01
CUS_0x1a87,Kevin Yaoq,35,365-77-3067,Mechanic,2023-05-01
CUS_0x1b07,Baldwinq,35,739-15-8297,Accountant,2023-05-01
CUS_0x1b0c,Lesleyr,41,560-72-2453,Media_Manager,2023-05-01
CUS_0x1bf1,Robin Emmottz,55,#F%$D@*&8,Lawyer,2023-05-01
CUS_0x1c57,Jessica Wohlb,45,661-66-4873,Engineer,2023-05-01
CUS_0x1cf3,Henryc,38,229-46-4057,Manager,2023-05-01
CUS_0x1d46,Steveni,43,121-98-2623,Engineer,2023-05-01
CUS_0x1db4,Malones,38,218-60-8559,Mechanic,2023-05-01
CUS_0x1e41,Callusw,34,084-34-7268,Lawyer,2023-05-01
CUS_0x1e96,Henryt,29,782-91-2016,_______,2023-05-01
CUS_0x1ecf,Strobeld,2160,512-45-2310,Doctor,2023-05-01
CUS_0x1ee3,Barrl,35,772-48-5860,Doctor,2023-05-01
CUS_0x1ef1,Steven C.s,30,619-16-9988,Lawyer,2023-05-01
CUS_0x1f87,Turnerk,30,835-81-4593,Journalist,2023-05-01
CUS_0x1fe3,Baker Alinau,28,458-63-0201,Manager,2023-05-01
CUS_0x203c,Estelle Shirbonu,26,631-48-5152,Accountant,2023-05-01
CUS_0x2043,James Pomfretz,29,013-68-1261,Entrepreneur,2023-05-01
CUS_0x20bf,Shalal-Esah,23,624-83-4933,Developer,2023-05-01
CUS_0x20da,Caroline Valetkevitchf,33_,090-34-7836,Mechanic,2023-05-01
CUS_0x21fa,Karen Freifeldq,37,050-87-4671,Media_Manager,2023-05-01
